Facility,Date,Year,Wx,Vol,Eqpt,Rwy,Other,Other,Other,Total
SFO,2015-10-01,2015,5,3,0,2,0,2,2,14
SFO,2015-11-01,2015,9,2,0,2,2,1,0,16
SFO,2015-12-01,2015,60,16,0,0,0,0,0,76
SFO,2016-01-01,2016,66,20,0,7,0,2,11,106
SFO,2016-02-01,2016,30,16,0,1,1,0,1,49
SFO,2016-03-01,2016,66,23,0,0,3,0,3,95
SFO,2016-04-01,2016,25,7,0,2,2,0,1,37
SFO,2016-05-01,2016,22,13,0,2,0,0,1,38
SFO,2016-06-01,2016,3,3,0,0,0,0,1,7
SFO,2016-07-01,2016,13,7,0,1,1,0,4,26
SFO,2016-08-01,2016,25,14,0,2,1,0,1,43
SFO,2016-09-01,2016,13,9,0,0,1,1,5,29
SFO,2016-10-01,2016,70,22,0,8,12,0,1,113
SFO,2016-11-01,2016,8,6,0,1,0,0,0,15
SFO,2016-12-01,2016,49,15,0,6,0,0,3,73
SFO,2017-01-01,2017,129,27,0,28,1,1,4,190
SFO,2017-02-01,2017,140,22,7,14,6,0,0,189
SFO,2017-03-01,2017,27,15,0,15,6,2,9,74
SFO,2017-04-01,2017,25,29,0,73,7,0,0,134
SFO,2017-05-01,2017,22,21,0,97,2,1,4,147
SFO,2017-06-01,2017,19,16,0,11,0,0,0,46
SFO,2017-07-01,2017,7,11,1,2,0,0,0,21
SFO,2017-08-01,2017,68,29,0,6,2,0,6,111
SFO,2017-09-01,2017,32,26,0,4,2,4,2,70
SFO,2017-10-01,2017,61,17,0,32,3,0,6,119
SFO,2017-11-01,2017,42,15,0,4,0,0,0,61
SFO,2017-12-01,2017,1,3,0,0,5,1,3,13
SFO,2018-01-01,2018,31,14,0,2,1,0,1,49
SFO,2018-02-01,2018,1,2,0,5,0,1,0,9
SFO,2018-03-01,2018,84,40,0,7,2,0,2,135
SFO,2018-04-01,2018,62,19,0,6,2,0,0,89
SFO,2018-05-01,2018,48,26,1,10,2,0,0,87
SFO,2018-06-01,2018,12,15,0,5,0,0,2,34
SFO,2018-07-01,2018,8,7,0,0,0,0,0,15
SFO,2018-08-01,2018,109,66,0,2,0,0,0,177
SFO,2018-09-01,2018,12,21,0,24,0,4,1,62
SFO,2018-10-01,2018,14,11,0,7,2,0,2,36
SFO,2018-11-01,2018,50,37,1,5,0,1,4,98
SFO,2018-12-01,2018,61,57,0,3,0,1,5,127
SFO,2019-01-01,2019,166,60,0,0,1,0,0,227
SFO,2019-02-01,2019,125,73,2,4,0,0,0,204
SFO,2019-03-01,2019,79,33,0,4,0,2,3,121
SFO,2019-04-01,2019,7,12,0,4,0,0,1,24
SFO,2019-05-01,2019,44,25,0,1,0,1,0,71
SFO,2019-06-01,2019,13,15,0,0,0,0,3,31
SFO,2019-07-01,2019,10,15,0,0,0,0,1,26
SFO,2019-08-01,2019,29,21,0,4,3,0,2,59
SFO,2019-09-01,2019,10,57,0,274,9,0,0,350
SFO,2019-10-01,2019,0,2,0,0,1,0,4,7
SFO,2019-11-01,2019,19,9,0,1,0,0,3,32
SFO,2019-12-01,2019,71,36,0,0,2,0,0,109
SFO,2020-01-01,2020,27,13,0,0,3,0,1,44
SFO,2020-02-01,2020,18,6,0,0,1,0,0,25
SFO,2020-03-01,2020,5,2,0,2,27,9,5,50
SFO,2020-04-01,2020,0,0,0,0,0,0,2,2
SFO,2020-05-01,2020,0,0,0,0,0,0,29,29
SFO,2020-06-01,2020,0,0,0,0,0,0,1,1
SFO,2020-07-01,2020,0,0,0,0,0,0,1,1
SFO,2020-08-01,2020,0,0,0,0,0,0,0,0
SFO,2020-09-01,2020,0,2,0,0,0,0,4,6
SFO,2020-10-01,2020,0,0,0,0,0,0,0,0
SFO,2020-11-01,2020,0,0,0,0,0,0,0,0
SFO,2020-12-01,2020,0,0,0,0,2,2,0,4
SFO,2021-01-01,2021,0,0,0,0,0,0,0,0
SFO,2021-02-01,2021,0,0,0,0,0,2,0,2
SFO,2021-03-01,2021,0,0,0,0,0,0,0,0
SFO,2021-04-01,2021,0,0,0,0,0,0,0,0
SFO,2021-05-01,2021,0,0,0,0,0,0,0,0
SFO,2021-06-01,2021,0,2,0,3,1,0,2,8
SFO,2021-07-01,2021,1,3,0,1,0,0,1,6
SFO,2021-08-01,2021,0,0,0,3,2,0,0,5
SFO,2021-09-01,2021,0,3,0,1,0,0,0,4
SFO,2021-10-01,2021,9,1,0,0,0,0,2,12
SFO,2021-11-01,2021,0,0,0,0,0,0,0,0
SFO,2021-12-01,2021,3,4,0,0,0,1,2,10
SFO,2022-01-01,2022,11,4,0,0,0,0,4,19
SFO,2022-02-01,2022,2,0,0,0,0,0,3,5
SFO,2022-03-01,2022,0,1,0,0,1,0,2,4
SFO,2022-04-01,2022,1,0,0,0,1,2,0,4
SFO,2022-05-01,2022,2,2,0,0,0,0,1,5
SFO,2022-06-01,2022,2,1,0,1,0,0,2,6
SFO,2022-07-01,2022,3,0,0,0,1,0,2,6
SFO,2022-08-01,2022,6,1,1,0,0,0,2,10
SFO,2022-09-01,2022,6,3,0,0,0,0,3,12
SFO,2022-10-01,2022,0,0,0,0,0,0,0,0
SFO,2022-11-01,2022,0,0,0,0,1,0,1,2
SFO,2022-12-01,2022,6,2,0,2,0,0,0,10
SFO,2023-01-01,2023,23,5,7,0,0,0,1,36
SFO,2023-02-01,2023,1,0,0,0,0,0,0,1
SFO,2023-03-01,2023,41,1,0,2,1,0,0,45
SFO,2023-04-01,2023,3,0,0,3,0,1,1,8
SFO,2023-05-01,2023,2,0,0,2,0,0,0,4
SFO,2023-06-01,2023,8,1,0,1,0,0,1,11
SFO,2023-07-01,2023,14,2,0,0,0,0,0,16
SFO,2023-08-01,2023,7,4,0,3,0,7,2,23
SFO,2023-09-01,2023,10,2,0,0,0,0,0,12
SFO,2023-10-01,2023,1,0,0,0,0,0,0,1
SFO,2023-11-01,2023,3,0,0,0,0,0,1,4
SFO,2023-12-01,2023,3,1,0,0,0,0,0,4
SFO,2024-01-01,2024,0,0,0,2,0,1,0,3
SFO,2024-02-01,2024,14,4,0,19,0,0,0,37
SFO,2024-03-01,2024,4,2,0,5,0,0,0,11
SFO,2024-04-01,2024,4,3,0,8,0,0,0,15
SFO,2024-05-01,2024,0,1,0,6,0,0,0,7
SFO,2024-06-01,2024,3,2,0,9,0,0,1,15
SFO,2024-07-01,2024,2,4,0,2,1,3,3,15
SFO,2024-08-01,2024,5,3,1,0,1,0,1,11
SFO,2024-09-01,2024,1,4,0,0,0,0,0,5
SFO,2024-10-01,2024,6,3,0,4,2,0,1,16
SFO,2024-11-01,2024,32,12,0,2,0,0,0,46
SFO,2024-12-01,2024,3,0,0,0,0,0,0,3
SLC,2015-01-01,2015,2,0,0,0,0,0,0,2
SLC,2015-02-01,2015,2,0,0,0,1,0,1,4
SLC,2015-03-01,2015,0,0,0,0,1,1,0,2
SLC,2015-04-01,2015,1,0,0,1,0,0,3,5
SLC,2015-05-01,2015,0,0,0,0,0,0,2,2
SLC,2015-06-01,2015,3,1,0,0,0,0,2,6
SLC,2015-07-01,2015,1,0,0,1,0,0,1,3
SLC,2015-08-01,2015,1,0,0,0,0,0,0,1
SLC,2015-09-01,2015,0,0,0,0,0,0,0,0
SLC,2015-10-01,2015,1,0,0,0,0,0,0,1
SLC,2015-11-01,2015,5,1,0,0,0,0,4,10
SLC,2015-12-01,2015,2,0,0,0,0,0,1,3
SLC,2016-01-01,2016,3,0,0,0,0,0,2,5
SLC,2016-02-01,2016,1,0,0,0,0,0,0,1
SLC,2016-03-01,2016,5,1,0,0,0,0,0,6
SLC,2016-04-01,2016,2,0,0,0,0,0,2,4
SLC,2016-05-01,2016,1,1,0,0,0,0,0,2
SLC,2016-06-01,2016,0,0,0,0,0,0,0,0
SLC,2016-07-01,2016,2,0,0,0,0,0,0,2
SLC,2016-08-01,2016,0,2,0,0,0,0,1,3
SLC,2016-09-01,2016,0,0,0,0,0,0,0,0
SLC,2016-10-01,2016,3,0,0,0,0,0,0,3
SLC,2016-11-01,2016,0,0,0,0,0,0,0,0
SLC,2016-12-01,2016,2,1,0,0,0,0,0,3
SLC,2017-01-01,2017,7,0,0,0,0,0,1,8
SLC,2017-02-01,2017,5,1,0,0,0,0,0,6
SLC,2017-03-01,2017,6,0,0,0,0,0,2,8
SLC,2017-04-01,2017,1,0,0,4,0,1,0,6
SLC,2017-05-01,2017,0,0,0,0,0,0,0,0
SLC,2017-06-01,2017,2,0,0,0,0,1,1,4
SLC,2017-07-01,2017,2,0,0,0,0,0,1,3
SLC,2017-08-01,2017,0,1,0,0,0,0,2,3
SLC,2017-09-01,2017,1,1,0,1,1,0,1,5
SLC,2017-10-01,2017,3,0,0,0,0,0,0,3
SLC,2017-11-01,2017,1,0,0,0,0,0,0,1
SLC,2017-12-01,2017,0,0,0,0,0,1,0,1
SLC,2018-01-01,2018,0,0,0,0,0,0,1,1
SLC,2018-02-01,2018,0,0,0,0,0,0,1,1
SLC,2018-03-01,2018,1,0,0,0,0,0,0,1
SLC,2018-04-01,2018,2,0,0,0,0,0,2,4
SLC,2018-05-01,2018,0,0,0,0,0,0,0,0
SLC,2018-06-01,2018,0,0,0,0,0,0,0,0
SLC,2018-07-01,2018,5,0,0,0,0,0,0,5
SLC,2018-08-01,2018,2,2,0,0,0,1,0,5
SLC,2018-09-01,2018,0,0,0,0,0,1,0,1
SLC,2018-10-01,2018,0,0,0,0,0,0,0,0
SLC,2018-11-01,2018,2,0,0,0,0,0,0,2
SLC,2018-12-01,2018,2,1,0,0,0,0,0,3
SLC,2019-01-01,2019,5,0,0,0,0,0,1,6
SLC,2019-02-01,2019,4,0,0,0,0,0,1,5
SLC,2019-03-01,2019,0,1,0,0,0,0,1,2
SLC,2019-04-01,2019,0,0,0,0,0,0,2,2
SLC,2019-05-01,2019,1,0,0,0,0,0,0,1
SLC,2019-06-01,2019,2,5,0,0,0,0,1,8
SLC,2019-07-01,2019,3,2,0,0,0,0,0,5
SLC,2019-08-01,2019,3,0,0,0,0,0,1,4
SLC,2019-09-01,2019,2,1,0,11,0,0,0,14
SLC,2019-10-01,2019,0,0,0,0,0,0,0,0
SLC,2019-11-01,2019,0,0,0,0,0,0,0,0
SLC,2019-12-01,2019,3,0,0,0,0,0,0,3
SLC,2020-01-01,2020,3,0,0,0,0,0,0,3
SLC,2020-02-01,2020,1,0,0,0,0,0,0,1
SLC,2020-03-01,2020,17,14,0,1,89,1,1,123
SLC,2020-04-01,2020,0,0,0,0,0,0,0,0
SLC,2020-05-01,2020,0,1,0,0,0,1,84,86
SLC,2020-06-01,2020,0,0,0,0,0,0,6,6
SLC,2020-07-01,2020,0,0,0,0,0,0,0,0
SLC,2020-08-01,2020,0,0,0,0,0,0,0,0
SLC,2020-09-01,2020,0,0,0,0,0,0,0,0
SLC,2020-10-01,2020,0,0,0,0,0,0,0,0
SLC,2020-11-01,2020,0,0,0,0,0,0,0,0
SLC,2020-12-01,2020,0,0,0,0,0,0,0,0
SLC,2021-01-01,2021,0,0,0,0,0,0,0,0
SLC,2021-02-01,2021,0,0,0,0,0,2,1,3
SLC,2021-03-01,2021,0,0,0,0,0,0,0,0
SLC,2021-04-01,2021,0,0,0,0,0,0,0,0
SLC,2021-05-01,2021,0,0,0,0,0,0,0,0
SLC,2021-06-01,2021,0,1,0,0,0,0,1,2
SLC,2021-07-01,2021,2,1,0,1,2,0,0,6
SLC,2021-08-01,2021,6,1,0,0,0,0,0,7
SLC,2021-09-01,2021,0,1,0,0,0,0,0,1
SLC,2021-10-01,2021,3,1,0,0,0,0,1,5
SLC,2021-11-01,2021,0,0,0,0,0,0,0,0
SLC,2021-12-01,2021,0,0,0,0,0,1,3,4
SLC,2022-01-01,2022,1,0,0,0,0,0,1,2
SLC,2022-02-01,2022,0,0,0,0,0,0,0,0
SLC,2022-03-01,2022,0,1,0,0,0,0,0,1
SLC,2022-04-01,2022,2,0,0,0,0,1,1,4
SLC,2022-05-01,2022,1,0,0,0,0,0,0,1
SLC,2022-06-01,2022,1,0,0,0,0,0,0,1
SLC,2022-07-01,2022,2,0,0,0,0,0,0,2
SLC,2022-08-01,2022,4,0,0,0,0,0,0,4
SLC,2022-09-01,2022,0,0,0,0,0,0,0,0
SLC,2022-10-01,2022,0,0,0,0,0,0,0,0
SLC,2022-11-01,2022,0,0,0,0,0,0,0,0
SLC,2022-12-01,2022,0,0,0,0,0,0,0,0
SLC,2023-01-01,2023,2,0,6,0,0,0,0,8
SLC,2023-02-01,2023,2,0,0,0,0,0,0,2
SLC,2023-03-01,2023,0,1,0,0,1,0,2,4
SLC,2023-04-01,2023,2,0,0,2,0,3,3,10
SLC,2023-05-01,2023,1,0,0,0,0,0,0,1
SLC,2023-06-01,2023,6,0,0,0,0,0,1,7
SLC,2023-07-01,2023,8,0,0,0,0,1,1,10
SLC,2023-08-01,2023,1,0,0,1,0,0,0,2
SLC,2023-09-01,2023,2,1,0,0,0,1,1,5
SLC,2023-10-01,2023,0,0,0,0,0,0,0,0
SLC,2023-11-01,2023,0,0,0,0,0,0,0,0
SLC,2023-12-01,2023,1,0,0,0,0,0,0,1
SLC,2024-01-01,2024,1,0,0,0,0,0,0,1
SLC,2024-02-01,2024,2,0,0,0,0,0,0,2
SLC,2024-03-01,2024,0,1,0,0,0,0,0,1
SLC,2024-04-01,2024,1,0,0,1,0,0,0,2
SLC,2024-05-01,2024,0,0,0,0,0,0,1,1
SLC,2024-06-01,2024,1,0,0,0,0,0,0,1
SLC,2024-07-01,2024,0,1,0,0,1,4,0,6
SLC,2024-08-01,2024,3,0,0,0,0,0,1,4
SLC,2024-09-01,2024,0,0,0,0,0,0,0,0
SLC,2024-10-01,2024,1,0,0,0,0,0,0,1
SLC,2024-11-01,2024,1,0,0,0,0,0,0,1
SLC,2024-12-01,2024,1,0,0,0,0,0,0,1
TPA,2015-01-01,2015,1,0,0,0,0,0,3,4
TPA,2015-02-01,2015,0,0,0,0,0,0,0,0
TPA,2015-03-01,2015,1,2,0,3,0,1,0,7
TPA,2015-04-01,2015,1,0,0,1,0,0,1,3
TPA,2015-05-01,2015,2,0,0,0,0,0,1,3
TPA,2015-06-01,2015,6,2,0,0,0,1,2,11
TPA,2015-07-01,2015,0,0,0,0,2,0,0,2
TPA,2015-08-01,2015,12,0,5,0,0,1,2,20
TPA,2015-09-01,2015,1,0,0,0,0,0,1,2
TPA,2015-10-01,2015,1,0,0,0,0,0,0,1
TPA,2015-11-01,2015,4,0,0,0,0,0,0,4
TPA,2015-12-01,2015,1,0,0,0,0,0,0,1
TPA,2016-01-01,2016,1,0,0,0,0,3,2,6
TPA,2016-02-01,2016,2,1,0,0,0,0,0,3
TPA,2016-03-01,2016,0,1,0,0,0,0,0,1
TPA,2016-04-01,2016,0,0,0,0,0,3,0,3
TPA,2016-05-01,2016,1,0,0,0,0,0,0,1
TPA,2016-06-01,2016,1,1,0,0,0,0,0,2
TPA,2016-07-01,2016,8,0,0,0,0,0,1,9
TPA,2016-08-01,2016,4,0,0,0,0,0,0,4
TPA,2016-09-01,2016,0,0,0,0,0,0,1,1
TPA,2016-10-01,2016,0,0,0,0,0,0,0,0
TPA,2016-11-01,2016,0,1,0,0,0,0,0,1
TPA,2016-12-01,2016,1,0,0,0,0,0,0,1
TPA,2017-01-01,2017,3,0,0,0,0,0,2,5
TPA,2017-02-01,2017,0,1,0,0,0,0,0,1
TPA,2017-03-01,2017,5,0,0,0,0,0,0,5
TPA,2017-04-01,2017,5,0,0,0,0,1,2,8
TPA,2017-05-01,2017,9,0,0,0,0,0,0,9
TPA,2017-06-01,2017,4,2,0,0,0,1,0,7
TPA,2017-07-01,2017,8,2,4,0,0,0,1,15
TPA,2017-08-01,2017,3,0,0,1,0,1,4,9
TPA,2017-09-01,2017,1,0,0,1,2,10,3,17
TPA,2017-10-01,2017,2,0,0,2,0,1,5,10
TPA,2017-11-01,2017,0,1,0,0,0,0,0,1
TPA,2017-12-01,2017,0,0,0,0,4,4,0,8
TPA,2018-01-01,2018,2,0,0,0,0,0,0,2
TPA,2018-02-01,2018,0,1,0,0,0,2,1,4
TPA,2018-03-01,2018,0,0,0,0,0,0,0,0
TPA,2018-04-01,2018,3,0,0,0,0,0,0,3
TPA,2018-05-01,2018,5,0,0,0,0,4,2,11
TPA,2018-06-01,2018,2,0,0,0,0,0,5,7
TPA,2018-07-01,2018,13,0,0,1,1,4,4,23
TPA,2018-08-01,2018,17,2,0,0,0,4,2,25
TPA,2018-09-01,2018,0,0,0,0,0,0,0,0
TPA,2018-10-01,2018,1,0,0,0,0,0,0,1
TPA,2018-11-01,2018,1,0,0,0,0,0,0,1
TPA,2018-12-01,2018,1,0,0,1,0,0,2,4
TPA,2019-01-01,2019,3,0,0,0,0,0,1,4
TPA,2019-02-01,2019,1,0,0,0,0,0,0,1
TPA,2019-03-01,2019,0,0,0,0,0,0,0,0
TPA,2019-04-01,2019,1,1,0,4,0,2,2,10
TPA,2019-05-01,2019,2,1,0,0,0,0,2,5
TPA,2019-06-01,2019,7,4,0,0,1,1,2,15
TPA,2019-07-01,2019,8,0,0,0,0,0,2,10
TPA,2019-08-01,2019,9,1,0,0,0,2,5,17
TPA,2019-09-01,2019,0,0,0,0,0,0,0,0
TPA,2019-10-01,2019,0,0,0,1,0,1,0,2
TPA,2019-11-01,2019,0,0,0,0,0,0,0,0
TPA,2019-12-01,2019,0,0,0,0,0,0,0,0
TPA,2020-01-01,2020,1,0,0,0,0,0,0,1
TPA,2020-02-01,2020,0,0,0,0,0,0,0,0
TPA,2020-03-01,2020,2,0,0,0,0,1,3,6
TPA,2020-04-01,2020,0,0,0,0,0,0,0,0
TPA,2020-05-01,2020,0,0,0,0,0,0,0,0
TPA,2020-06-01,2020,0,0,0,0,0,0,0,0
TPA,2020-07-01,2020,0,0,0,0,0,0,0,0
TPA,2020-08-01,2020,0,0,0,0,0,0,0,0
TPA,2020-09-01,2020,0,0,0,0,0,0,0,0
TPA,2020-10-01,2020,0,0,0,0,0,0,0,0
TPA,2020-11-01,2020,2,0,0,0,0,4,2,8
TPA,2020-12-01,2020,0,0,0,0,1,0,0,1
TPA,2021-01-01,2021,0,6,0,0,1,0,0,7
TPA,2021-02-01,2021,0,0,0,0,0,0,0,0
TPA,2021-03-01,2021,0,0,0,0,0,0,0,0
TPA,2021-04-01,2021,16,2,0,0,1,0,8,27
TPA,2021-05-01,2021,0,0,0,0,0,0,0,0
TPA,2021-06-01,2021,2,1,0,0,0,1,3,7
TPA,2021-07-01,2021,5,0,0,0,0,1,0,6
TPA,2021-08-01,2021,6,2,0,0,0,0,4,12
TPA,2021-09-01,2021,8,0,0,1,0,1,3,13
TPA,2021-10-01,2021,5,6,0,0,3,0,2,16
TPA,2021-11-01,2021,0,0,0,0,0,0,0,0
TPA,2021-12-01,2021,0,0,0,0,0,0,1,1
TPA,2022-01-01,2022,0,0,0,0,0,0,0,0
TPA,2022-02-01,2022,0,0,0,0,0,0,0,0
TPA,2022-03-01,2022,30,7,0,1,1,12,3,54
TPA,2022-04-01,2022,80,4,2,1,0,9,1,97
TPA,2022-05-01,2022,3,2,0,0,0,1,2,8
TPA,2022-06-01,2022,28,15,0,1,2,1,5,52
TPA,2022-07-01,2022,3,1,0,0,0,1,5,10
TPA,2022-08-01,2022,5,0,0,0,0,1,1,7
TPA,2022-09-01,2022,0,0,0,0,0,0,3,3
TPA,2022-10-01,2022,0,0,0,0,0,0,1,1
TPA,2022-11-01,2022,2,0,0,0,0,0,0,2
TPA,2022-12-01,2022,0,0,0,0,0,0,1,1
TPA,2023-01-01,2023,1,9,6,0,1,14,1,32
TPA,2023-02-01,2023,0,0,0,0,1,0,0,1
TPA,2023-03-01,2023,5,4,0,0,0,3,2,14
TPA,2023-04-01,2023,7,1,0,0,0,1,7,16
TPA,2023-05-01,2023,0,0,0,0,0,0,0,0
TPA,2023-06-01,2023,9,2,0,0,0,2,0,13
TPA,2023-07-01,2023,27,2,0,0,0,2,6,37
TPA,2023-08-01,2023,1,5,0,1,0,3,22,32
TPA,2023-09-01,2023,9,0,0,0,0,2,1,12
TPA,2023-10-01,2023,0,0,0,0,0,0,1,1
TPA,2023-11-01,2023,0,0,0,0,0,0,0,0
TPA,2023-12-01,2023,1,0,0,0,0,0,2,3
TPA,2024-01-01,2024,3,0,0,0,0,0,1,4
TPA,2024-02-01,2024,0,0,0,0,0,0,4,4
TPA,2024-03-01,2024,13,1,0,1,2,1,1,19
TPA,2024-04-01,2024,11,4,0,0,0,1,0,16
TPA,2024-05-01,2024,10,2,0,0,1,0,0,13
TPA,2024-06-01,2024,9,0,0,0,0,0,4,13
TPA,2024-07-01,2024,4,0,0,0,0,3,1,8
TPA,2024-08-01,2024,34,3,0,3,1,16,0,57
TPA,2024-09-01,2024,5,7,0,0,0,2,10,24
TPA,2024-10-01,2024,8,19,0,3,1,0,35,66
TPA,2024-11-01,2024,0,0,0,0,0,0,0,0
TPA,2024-12-01,2024,1,0,0,0,0,0,3,4
Total :,,1900,62836,14144,867,3859,2897,7260,9170,101033
,,,,,,,,,,
Report created on Wed Feb 18 20:18:51 EST 2026,,,,,,,,,,
Sources: Airline Service Quality Performance System (ASQP),,,,,,,,,,
